0,3.80532e-06
1,3.81398e-06
2,3.83617e-06
3,3.72336e-06
4,3.71234e-06
5,3.96315e-06
6,4.15387e-06
7,4.05309e-06
8,4.08198e-06
9,3.94629e-06
10,4.00236e-06
11,4.11151e-06
12,4.12391e-06
13,4.23781e-06
14,4.26689e-06
15,4.75008e-06
16,4.83246e-06
17,4.90435e-06
18,4.95488e-06
19,4.9986e-06
20,5.03361e-06
21,5.99257e-06
22,7.38267e-06
23,7.42849e-06
24,7.34272e-06
25,8.52352e-06
26,7.43358e-06
27,7.68352e-06
28,7.4078e-06
29,7.43824e-06
30,7.8279e-06
31,7.97282e-06
32,8.09329e-06
33,8.14631e-06
34,8.22688e-06
35,8.07839e-06
36,7.81488e-06
37,7.87658e-06
38,7.63427e-06
39,8.23597e-06
40,8.0837e-06
41,8.17817e-06
42,7.94116e-06
43,8.07117e-06
44,8.02818e-06
45,5.30672e-06
46,5.43368e-06
47,5.51558e-06
48,7.86791e-06
49,8.0409e-06
50,8.22115e-06
51,8.49486e-06
52,8.60947e-06
53,8.89437e-06
54,9.1138e-06
55,5.35979e-06
56,5.35411e-06
57,5.38746e-06
58,5.40238e-06
59,7.27881e-06
60,7.25101e-06
61,6.49431e-06
62,5.72559e-06
63,5.55719e-06
64,5.62999e-06
65,5.68229e-06
66,5.73505e-06
67,5.86694e-06
68,3.81701e-06
69,3.85215e-06
70,3.89784e-06
71,4.22766e-06
72,4.30292e-06
73,4.31706e-06
74,4.5045e-06
75,4.59077e-06
76,4.68624e-06
77,5.23631e-06
78,5.61271e-06
79,5.74692e-06
80,5.91308e-06
81,6.10672e-06
82,6.33062e-06
83,6.45053e-06
84,3.43963e-06
85,3.44337e-06
86,4.18443e-06
87,3.90441e-06
88,3.80751e-06
89,3.2371e-06
90,3.2503e-06
91,3.21156e-06
92,3.68226e-06
93,3.7045e-06
94,3.59678e-06
95,3.80571e-06
96,3.81117e-06
97,3.6267e-06
98,3.36478e-06
99,3.42239e-06
100,3.4731e-06
101,3.71221e-06
102,4.3715e-06
103,6.49882e-06
104,6.62923e-06
105,6.0927e-06
106,5.69633e-06
107,3.67497e-06
108,3.66052e-06
109,3.56291e-06
110,3.99979e-06
111,3.31033e-06
112,2.78047e-06
113,2.80474e-06
114,2.94403e-06
115,2.7702e-06
116,2.65784e-06
117,2.91563e-06
118,2.82861e-06
119,2.8127e-06
120,2.8733e-06
121,2.86507e-06
122,2.6725e-06
123,3.14777e-06
124,3.2219e-06
125,3.24095e-06
126,3.88276e-06
127,3.88136e-06
128,4.1347e-06
129,3.84286e-06
130,3.96439e-06
131,3.88036e-06
132,3.87699e-06
133,3.92008e-06
134,3.79379e-06
135,3.6638e-06
136,3.45678e-06
137,3.50369e-06
138,3.78635e-06
139,3.25923e-06
140,3.24937e-06
141,3.17331e-06
142,3.14942e-06
143,3.23599e-06
144,3.18607e-06
145,2.67997e-06
146,2.6252e-06
147,2.60472e-06
148,2.66458e-06
149,2.52448e-06
150,7.80951e-06
151,4.55698e-06
152,4.64324e-06
153,4.6525e-06
154,7.01644e-06
155,6.08346e-06
156,5.52549e-06
157,6.78174e-06
158,6.65364e-06
159,7.40831e-06
160,7.32157e-06
161,6.05495e-06
162,9.9885e-06
163,9.74262e-06
164,9.9801e-06
165,1.60412e-05
166,1.57233e-05
167,1.53482e-05
168,9.04137e-06
169,8.74178e-06
170,8.67463e-06
171,8.54805e-06
172,9.13038e-06
173,7.18321e-06
174,1.33887e-05
175,1.29899e-05
176,1.19304e-05
177,5.67015e-06
178,5.28447e-06
